pk_district,pk_account,description
52,30089660,Warrnambool
90,30029288,Dartmoor
7,30035262,Hamilton
93,30022034,Portland
52,30044522,Warrnambool
52,30107393,Warrnambool
48,10014704,Terang
93,30022801,Portland
52,10006695,Warrnambool
7,30032036,Hamilton
52,10006755,Warrnambool
52,30106746,Warrnambool
52,30056284,Warrnambool
52,10000784,Warrnambool
52,10012666,Warrnambool
7,30034495,Hamilton
52,30058969,Warrnambool
7,30035322,Hamilton
52,10000678,Warrnambool
52,30086434,Warrnambool
93,30073203,Portland
52,10003423,Warrnambool
93,30023110,Portland
52,10000475,Warrnambool
9,30108486,Merino
52,10012606,Warrnambool
52,30118508,Warrnambool
52,10003243,Warrnambool
20,30006189,Allansford
4,30037371,Coleraine
52,30082982,Warrnambool
32,10018494,Koroit
34,30007054,Lismore & Derrinallum
93,30022741,Portland
52,10000844,Warrnambool
52,30094744,Warrnambool
36,10019265,Mortlake
52,30053118,Warrnambool
92,30018371,Port Fairy
92,30029990,Port Fairy
93,30029021,Portland
52,10006529,Warrnambool
7,30031976,Hamilton
52,30014644,Warrnambool
93,30022967,Portland
52,30107250,Warrnambool
93,30118115,Portland
4,30037514,Coleraine
52,10009500,Warrnambool
52,10000618,Warrnambool
10,30036509,Penshurst
93,30055207,Portland
2,30038276,Casterton
52,30083546,Warrnambool
92,30020973,Port Fairy
50,10020214,Timboon
52,30014704,Warrnambool
93,30022177,Portland
7,30034698,Hamilton
52,30008710,Warrnambool
10,30036592,Penshurst
7,30031833,Hamilton
52,30095368,Warrnambool
7,30035059,Hamilton
1,30037642,Balmoral
7,30115445,Hamilton
92,30020890,Port Fairy
93,30025486,Portland
4,30037454,Coleraine
52,30070934,Warrnambool
36,10019408,Mortlake
48,10014787,Terang
93,30028878,Portland
52,30050313,Warrnambool
1,30037725,Balmoral
93,30025569,Portland
2,30038193,Casterton
52,10000701,Warrnambool
52,10009214,Warrnambool
36,10019348,Mortlake
52,10012726,Warrnambool
38,10015885,Noorat & Glenormiston
7,30035202,Hamilton
7,30091515,Hamilton
7,30031893,Hamilton
52,30107536,Warrnambool
92,30020830,Port Fairy
2,30037772,Casterton
93,30022884,Portland
52,10003303,Warrnambool
52,30041236,Warrnambool
93,30028028,Portland
10,30036652,Penshurst
52,10009417,Warrnambool
83,30041549,Cobden Water Works
52,10006612,Warrnambool
52,30014561,Warrnambool
52,30011252,Warrnambool
22,30114717,Camperdown
92,30020687,Port Fairy
52,10003506,Warrnambool
52,30118591,Warrnambool
52,30101482,Warrnambool
36,10019551,Mortlake
52,10012523,Warrnambool
32,10018411,Koroit
93,30023027,Portland
52,30095571,Warrnambool
7,30034638,Hamilton
52,10006815,Warrnambool
2,30038336,Casterton
52,30083606,Warrnambool
10,30036449,Penshurst
22,30051929,Camperdown
7,30033181,Hamilton
52,30059699,Warrnambool
34,30107131,Lismore & Derrinallum
52,10001743,Warrnambool
52,10006257,Warrnambool
3,30061297,Cavendish
52,30015806,Warrnambool
48,10017200,Terang
52,10013565,Warrnambool
22,10021610,Camperdown
7,30084044,Hamilton
12,30036779,Tarrington
93,30030086,Portland
91,30017425,Heywood
52,10008315,Warrnambool
32,10018162,Koroit
93,30022778,Portland
7,30031123,Hamilton
93,30030026,Portland
92,30041451,Port Fairy
92,30020203,Port Fairy
22,30114754,Camperdown
52,30061419,Warrnambool
90,30042069,Dartmoor
93,30026631,Portland
52,10003861,Warrnambool
22,10021670,Camperdown
48,10015743,Terang
48,30118651,Terang
52,10001803,Warrnambool
92,30094830,Port Fairy
90,30042129,Dartmoor
30,30011358,Cobden Urban
52,30103314,Warrnambool
12,30036839,Tarrington
92,30020143,Port Fairy
52,30010496,Warrnambool
52,10008112,Warrnambool
52,10008255,Warrnambool
48,10015540,Terang
7,30031183,Hamilton
52,30115136,Warrnambool
92,30067491,Port Fairy
52,10001863,Warrnambool
7,30041150,Hamilton
52,10013625,Warrnambool
52,30005839,Warrnambool
93,30024716,Portland
52,10006317,Warrnambool
93,30028088,Portland
48,10015683,Terang
52,10010230,Warrnambool
52,10003801,Warrnambool
22,10021550,Camperdown
7,30033121,Hamilton
92,30029426,Port Fairy
52,30112620,Warrnambool
52,30101316,Warrnambool
93,30028148,Portland
52,10008172,Warrnambool
52,30113138,Warrnambool
2,30037855,Casterton
2,30038253,Casterton
52,10003658,Warrnambool
52,10011650,Warrnambool
52,10011687,Warrnambool
36,30005084,Mortlake
91,30120330,Heywood
52,10001886,Warrnambool
93,30051875,Portland
93,30026691,Portland
52,30113221,Warrnambool
22,10021753,Camperdown
2,30038170,Casterton
52,30093370,Warrnambool
52,30048020,Warrnambool
52,30076951,Warrnambool
52,30112763,Warrnambool
93,30048420,Portland
52,10008232,Warrnambool
22,30057439,Camperdown
93,30097863,Portland
93,30117594,Portland
2,30037795,Casterton
93,30022658,Portland
52,30113078,Warrnambool
93,30024573,Portland
52,10006197,Warrnambool
52,10010193,Warrnambool
93,30030169,Portland
32,10018245,Koroit
2,30038313,Casterton
52,10013708,Warrnambool
7,30100523,Hamilton
52,30114993,Warrnambool
2,30038110,Casterton
22,10021467,Camperdown
92,30029366,Port Fairy
52,30101256,Warrnambool
93,30024776,Portland
52,30120589,Warrnambool
5,30035875,Dunkeld
52,30041651,Warrnambool
7,30033061,Hamilton
52,30112703,Warrnambool
4,30087939,Coleraine
48,10015623,Terang
42,30117645,Port Campbell
52,10006400,Warrnambool
52,30057881,Warrnambool
93,30095865,Portland
7,30033204,Hamilton
52,10011853,Warrnambool
52,10010087,Warrnambool
2,30038027,Casterton
91,30017342,Heywood
30,30117973,Cobden Urban
92,30029944,Port Fairy
22,10021587,Camperdown
52,10003778,Warrnambool
7,30031040,Hamilton
32,10018079,Koroit
52,10008029,Warrnambool
91,30017402,Heywood
32,10018139,Koroit
7,30031146,Hamilton
32,10018448,Koroit
52,30065355,Warrnambool
2,30038087,Casterton
93,30026608,Portland
92,30020286,Port Fairy
52,10000031,Warrnambool
52,10006280,Warrnambool
48,10015457,Terang
52,30063191,Warrnambool
52,30015889,Warrnambool
52,30081691,Warrnambool
92,30030004,Port Fairy
52,10002029,Warrnambool
93,30119675,Portland
52,10010396,Warrnambool
7,30031206,Hamilton
7,30116198,Hamilton
20,30092366,Allansford
52,10001826,Warrnambool
81,30008528,Carpendeit Water Works
92,30118331,Port Fairy
52,10010027,Warrnambool
92,30020120,Port Fairy
93,30042194,Portland
92,30019977,Port Fairy
52,10013648,Warrnambool
52,10006340,Warrnambool
7,30031349,Hamilton
93,30030063,Portland
52,30057618,Warrnambool
52,30091349,Warrnambool
52,30041545,Warrnambool
52,30065498,Warrnambool
2,30038230,Casterton
52,10010253,Warrnambool
7,30030980,Hamilton
52,10011484,Warrnambool
22,10021527,Camperdown
7,30116258,Hamilton
32,10018282,Koroit
92,30020060,Port Fairy
7,30031266,Hamilton
93,30029860,Portland
30,30084385,Cobden Urban
20,10013763,Allansford
20,10015137,Allansford
93,30024656,Portland
2,30037878,Casterton
93,30022575,Portland
52,10001969,Warrnambool
48,10015660,Terang
2,30038147,Casterton
52,10008149,Warrnambool
52,10010313,Warrnambool
52,10001909,Warrnambool
52,30093656,Warrnambool
52,30113198,Warrnambool
52,10011710,Warrnambool
93,30022492,Portland
52,30120423,Warrnambool
52,10008209,Warrnambool
52,10011627,Warrnambool
22,10021384,Camperdown
62,30048823,Terang Water Works
52,30110705,Warrnambool
52,30041485,Warrnambool
2,30037818,Casterton
52,10003695,Warrnambool
50,30008801,Timboon
52,10011567,Warrnambool
91,30017485,Heywood
52,30093453,Warrnambool
40,30058195,Peterborough
32,10018365,Koroit
52,10010170,Warrnambool
91,30017628,Heywood
32,10018222,Koroit
22,30071342,Camperdown
7,30056779,Hamilton
30,10017318,Cobden Urban
22,10021444,Camperdown
85,10013946,Carlisle Water Works
7,30031063,Hamilton
52,10013731,Warrnambool
52,30012351,Warrnambool
52,30049703,Warrnambool
50,10020672,Timboon
52,10006423,Warrnambool
93,30030146,Portland
2,30037944,Casterton
2,30040108,Casterton
48,10015600,Terang
92,30029861,Port Fairy
52,30120695,Warrnambool
2,30038004,Casterton
38,10013864,Noorat & Glenormiston
52,10010479,Warrnambool
52,10011461,Warrnambool
5,30036124,Dunkeld
52,10002112,Warrnambool
90,30042023,Dartmoor
32,10018116,Koroit
93,30024882,Portland
91,30017379,Heywood
52,10003492,Warrnambool
32,10018056,Koroit
91,30017319,Heywood
50,30074566,Timboon
93,30024942,Portland
92,30020309,Port Fairy
93,30022409,Portland
7,30033287,Hamilton
50,10020709,Timboon
48,10015849,Terang
52,10002052,Warrnambool
9,30039003,Merino
52,30117300,Warrnambool
52,30006028,Warrnambool
52,10005948,Warrnambool
52,10006151,Warrnambool
7,30104542,Hamilton
22,10021301,Camperdown
93,30095782,Portland
7,30033075,Hamilton
52,10010419,Warrnambool
92,30020369,Port Fairy
92,30029615,Port Fairy
7,30104399,Hamilton
48,10015729,Terang
52,10010276,Warrnambool
22,10021504,Camperdown
50,10020589,Timboon
52,30091741,Warrnambool
52,10011664,Warrnambool
7,30032932,Hamilton
52,10008066,Warrnambool
93,30022552,Portland
93,30026465,Portland
7,30031372,Hamilton
52,30057595,Warrnambool
7,30116364,Hamilton
52,30116968,Warrnambool
32,30077366,Koroit
52,30097194,Warrnambool
52,10004050,Warrnambool
52,10008126,Warrnambool
92,30069572,Port Fairy
30,10017355,Cobden Urban
52,10001992,Warrnambool
92,30029778,Port Fairy
93,30110017,Portland
7,30031289,Hamilton
93,30026405,Portland
7,30032955,Hamilton
93,30026797,Portland
7,30033347,Hamilton
52,30012577,Warrnambool
52,30044190,Warrnambool
9,30039123,Merino
93,30026737,Portland
52,10011604,Warrnambool
50,10020506,Timboon
22,30112072,Camperdown
52,30117028,Warrnambool
52,10006068,Warrnambool
7,30031229,Hamilton
52,10003575,Warrnambool
52,10003967,Warrnambool
52,30105146,Warrnambool
2,30037841,Casterton
5,30036064,Dunkeld
7,30032872,Hamilton
52,30084837,Warrnambool
93,30058115,Portland
50,10020649,Timboon
48,10015766,Terang
30,30005536,Cobden Urban
32,10017996,Koroit
92,30029838,Port Fairy
32,10018199,Koroit
92,30045739,Port Fairy
7,30031432,Hamilton
92,30029758,Port Fairy
52,10011544,Warrnambool
93,30022612,Portland
7,30033015,Hamilton
52,30008046,Warrnambool
5,30035921,Dunkeld
52,30115242,Warrnambool
52,10003907,Warrnambool
30,10017295,Cobden Urban
22,30093131,Camperdown
9,30039063,Merino
52,10006008,Warrnambool
52,10010336,Warrnambool
52,30117171,Warrnambool
91,30017462,Heywood
12,30036756,Tarrington
52,10004110,Warrnambool
22,10021421,Camperdown
40,10017746,Peterborough
52,30012743,Warrnambool
30,10017152,Cobden Urban
7,30033158,Hamilton
2,30037981,Casterton
50,10020686,Timboon
46,30007862,Simpson
93,30024905,Portland
3,30104460,Cavendish
93,30095496,Portland
40,10017663,Peterborough
52,10002135,Warrnambool
92,30020332,Port Fairy
52,10006234,Warrnambool
92,30020226,Port Fairy
93,30046030,Portland
20,30057006,Allansford
52,30101127,Warrnambool
52,30117111,Warrnambool
93,30030109,Portland
7,30043397,Hamilton
12,30036802,Tarrington
52,10003884,Warrnambool
52,30112889,Warrnambool
82,10016009,Cobden Rural
7,30033264,Hamilton
91,30017296,Heywood
93,30024965,Portland
48,10015563,Terang
32,10018033,Koroit
52,30004316,Warrnambool
52,10006174,Warrnambool
52,10010502,Warrnambool
52,10011498,Warrnambool
5,30036041,Dunkeld
52,30004113,Warrnambool
93,30026857,Portland
52,10010442,Warrnambool
52,30108910,Warrnambool
48,30103921,Terang
52,10002075,Warrnambool
92,30020392,Port Fairy
52,30055989,Warrnambool
93,30098135,Portland
7,30033098,Hamilton
93,30026654,Portland
52,10008043,Warrnambool
5,30035838,Dunkeld
7,30031395,Hamilton
52,30117051,Warrnambool
52,30120838,Warrnambool
52,30105086,Warrnambool
20,10014602,Allansford
52,10006114,Warrnambool
91,30017176,Heywood
52,30112949,Warrnambool
32,10017913,Koroit
52,30079776,Warrnambool
93,30022529,Portland
93,30025108,Portland
93,30026488,Portland
12,30036862,Tarrington
50,10020566,Timboon
52,10003824,Warrnambool
48,10015706,Terang
52,30045630,Warrnambool
92,30020166,Port Fairy
5,30104883,Dunkeld
52,30056072,Warrnambool
7,30031312,Hamilton
93,30026774,Portland
7,30032978,Hamilton
52,30108993,Warrnambool
48,10015646,Terang
50,10020483,Timboon
52,10004027,Warrnambool
22,10021338,Camperdown
52,10006091,Warrnambool
52,10011581,Warrnambool
9,30039146,Merino
93,30026714,Portland
52,30103503,Warrnambool
93,30025048,Portland
5,30035958,Dunkeld
52,30008272,Warrnambool
52,10002015,Warrnambool
2,30109342,Casterton
32,30079836,Koroit
52,30115408,Warrnambool
52,10003944,Warrnambool
52,10011521,Warrnambool
52,10003741,Warrnambool
7,30033241,Hamilton
30,10017069,Cobden Urban
52,30013416,Warrnambool
93,30024988,Portland
22,30110466,Camperdown
93,30030192,Portland
48,10015789,Terang
52,10010562,Warrnambool
50,10020626,Timboon
32,10017973,Koroit
52,30079716,Warrnambool
93,30115327,Portland
2,30037898,Casterton
91,30017236,Heywood
5,30035898,Dunkeld
7,30033038,Hamilton
22,10021398,Camperdown
52,10011378,Warrnambool
92,30020249,Port Fairy
93,30022446,Portland
52,30085206,Warrnambool
40,10017723,Peterborough
7,30031455,Hamilton
93,30022243,Portland
52,30093407,Warrnambool
7,30116650,Hamilton
52,10006031,Warrnambool
52,10010359,Warrnambool
93,30115530,Portland
2,30057812,Casterton
9,30039086,Merino
52,30012766,Warrnambool
93,30022303,Portland
52,10004276,Warrnambool
52,10010525,Warrnambool
52,10011415,Warrnambool
7,30033596,Hamilton
81,10014465,Carpendeit Water Works
52,10001328,Warrnambool
32,30069394,Koroit
52,30075451,Warrnambool
52,10005842,Warrnambool
93,30027046,Portland
52,10007900,Warrnambool
52,10002218,Warrnambool
92,30103612,Port Fairy
52,30013333,Warrnambool
22,10021195,Camperdown
7,30030708,Hamilton
52,10010585,Warrnambool
93,30024361,Portland
92,30114604,Port Fairy
52,10008730,Warrnambool
92,30019788,Port Fairy
44,10017429,Purnim
93,30044441,Portland
52,30006194,Warrnambool
5,30036170,Dunkeld
52,10008527,Warrnambool
7,30033536,Hamilton
30,30105819,Cobden Urban
52,10013413,Warrnambool
93,30026926,Portland
52,10007840,Warrnambool
50,10020400,Timboon
7,30030911,Hamilton
52,10005902,Warrnambool
93,30029874,Portland
52,10002278,Warrnambool
52,10013210,Warrnambool
93,30022363,Portland
52,30070141,Warrnambool
22,10021965,Camperdown
52,10004013,Warrnambool
92,30019728,Port Fairy
52,10011295,Warrnambool
5,30036230,Dunkeld
7,30030768,Hamilton
50,10020543,Timboon
93,30029671,Portland
7,30113785,Hamilton
52,30112926,Warrnambool
52,10010645,Warrnambool
91,30017960,Heywood
32,10017890,Koroit
93,30024301,Portland
20,10014579,Allansford
52,10004216,Warrnambool
52,30111240,Warrnambool
22,10021135,Camperdown
52,30013453,Warrnambool
7,30120188,Hamilton
7,30042673,Hamilton
52,10011212,Warrnambool
52,10004096,Warrnambool
52,10010728,Warrnambool
52,10008610,Warrnambool
7,30033453,Hamilton
52,10013330,Warrnambool
32,10017867,Koroit
92,30019585,Port Fairy
93,30027189,Portland
93,30112665,Portland
50,10020520,Timboon
52,30001571,Warrnambool
20,10017324,Allansford
52,10001508,Warrnambool
52,10013270,Warrnambool
52,30065484,Warrnambool
93,30119864,Portland
7,30033393,Hamilton
22,10021905,Camperdown
7,30119358,Hamilton
9,30039017,Merino
52,30009961,Warrnambool
52,10005962,Warrnambool
50,30051088,Timboon
93,30027129,Portland
93,30053458,Portland
93,30029791,Portland
91,30077190,Heywood
22,10021278,Camperdown
52,10001411,Warrnambool
52,30084588,Warrnambool
30,30010740,Cobden Urban
48,10015812,Terang
50,10020603,Timboon
92,30065341,Port Fairy
32,10017950,Koroit
91,30017900,Heywood
91,30017697,Heywood
52,10004156,Warrnambool
93,30022220,Portland
7,30057180,Hamilton
52,10007983,Warrnambool
22,10021218,Camperdown
50,10020460,Timboon
93,30029731,Portland
52,30114804,Warrnambool
52,30112843,Warrnambool
92,30019645,Port Fairy
52,30077592,Warrnambool
7,30030851,Hamilton
52,10011355,Warrnambool
93,30062692,Portland
52,30070081,Warrnambool
92,30120140,Port Fairy
93,30022280,Portland
52,10013127,Warrnambool
52,10005865,Warrnambool
22,10022048,Camperdown
52,10008813,Warrnambool
52,30115007,Warrnambool
52,30120211,Warrnambool
44,10017452,Purnim
93,30029588,Portland
93,30086562,Portland
52,10002195,Warrnambool
7,30114758,Hamilton
52,10005759,Warrnambool
93,30087023,Portland
10,30109513,Penshurst
52,10008444,Warrnambool
52,10007923,Warrnambool
52,10001305,Warrnambool
18,30036392,Willaura Pipeline
50,10020317,Timboon
52,10010608,Warrnambool
93,30024338,Portland
7,30033513,Hamilton
52,10007863,Warrnambool
52,10013436,Warrnambool
91,30017923,Heywood
93,30026903,Portland
52,30015474,Warrnambool
52,10008504,Warrnambool
93,30098181,Portland
22,10021942,Camperdown
52,10003990,Warrnambool
92,30019705,Port Fairy
52,10001614,Warrnambool
90,30041880,Dartmoor
92,30120864,Port Fairy
93,30024278,Portland
7,30033310,Hamilton
52,30070164,Warrnambool
52,10010668,Warrnambool
50,10020377,Timboon
52,30070021,Warrnambool
22,10022108,Camperdown
52,10010811,Warrnambool
52,10006128,Warrnambool
5,30036207,Dunkeld
52,10001245,Warrnambool
52,10004193,Warrnambool
92,30019562,Port Fairy
93,30022340,Portland
2,30099269,Casterton
7,30030745,Hamilton
52,10005925,Warrnambool
52,30079172,Warrnambool
9,30038980,Merino
52,30007880,Warrnambool
92,30120781,Port Fairy
7,30030828,Hamilton
26,10017779,Caramut
7,30079066,Hamilton
93,30026820,Portland
52,30070104,Warrnambool
52,10013353,Warrnambool
91,30018006,Heywood
5,30036004,Dunkeld
92,30019622,Port Fairy
52,10001471,Warrnambool
52,10011189,Warrnambool
9,30039040,Merino
52,30058282,Warrnambool
52,10005985,Warrnambool
7,30111990,Hamilton
7,30033370,Hamilton
93,30113034,Portland
10,30094863,Penshurst
52,10008647,Warrnambool
52,10013293,Warrnambool
7,30119381,Hamilton
22,10021882,Camperdown
52,10010691,Warrnambool
9,30039100,Merino
93,30024158,Portland
52,10006045,Warrnambool
22,10022168,Camperdown
52,10004073,Warrnambool
52,30111203,Warrnambool
32,10017927,Koroit
40,30047813,Peterborough
52,10001388,Warrnambool
5,30036087,Dunkeld
52,10011129,Warrnambool
93,30022197,Portland
22,30040734,Camperdown
52,10011332,Warrnambool
7,30030685,Hamilton
50,10020234,Timboon
7,30095511,Hamilton
52,10001531,Warrnambool
52,10008006,Warrnambool
91,30018066,Heywood
50,10020437,Timboon
7,30102129,Hamilton
7,30033430,Hamilton
52,30013370,Warrnambool
93,30026963,Portland
52,10010751,Warrnambool
52,30015534,Warrnambool
22,10022025,Camperdown
52,10001697,Warrnambool
52,10005796,Warrnambool
50,10020294,Timboon
52,30110931,Warrnambool
7,30033227,Hamilton
24,10016355,Camperdown Rural
52,10008421,Warrnambool
34,30080908,Lismore & Derrinallum
52,30111406,Warrnambool
8,30073792,Macarthur
7,30031077,Hamilton
52,10011046,Warrnambool
92,30019834,Port Fairy
46,10017374,Simpson
93,30080013,Portland
52,10008361,Warrnambool
7,30033702,Hamilton
52,10013579,Warrnambool
52,30043503,Warrnambool
91,30017734,Heywood
7,30031017,Hamilton
92,30019894,Port Fairy
93,30024467,Portland
52,30006563,Warrnambool
52,10007946,Warrnambool
52,30053971,Warrnambool
7,30098505,Hamilton
91,30017794,Heywood
92,30046426,Port Fairy
52,10010894,Warrnambool
92,30120163,Port Fairy
52,30042149,Warrnambool
52,30105893,Warrnambool
52,10008481,Warrnambool
24,10016295,Camperdown Rural
52,30010542,Warrnambool
52,10004382,Warrnambool
50,10020354,Timboon
7,30030957,Hamilton
52,10010834,Warrnambool
52,30117715,Warrnambool
52,10001637,Warrnambool
93,30027295,Portland
22,10021716,Camperdown
52,10005736,Warrnambool
52,10013459,Warrnambool
52,10004262,Warrnambool
46,10015960,Simpson
52,30007714,Warrnambool
52,30079384,Warrnambool
92,30084757,Port Fairy
50,30116080,Timboon
93,30117133,Portland
52,30120068,Warrnambool
92,30019954,Port Fairy
52,10011249,Warrnambool
52,30015640,Warrnambool
93,30030040,Portland
22,10021919,Camperdown
32,30054137,Koroit
93,30027092,Portland
7,30033845,Hamilton
91,30017591,Heywood
93,30027235,Portland
92,30020037,Port Fairy
52,10010774,Warrnambool
52,30081857,Warrnambool
7,30114569,Hamilton
